Area,EXT_hour,Element ID,External ID,PACKT_CI,PACKT_Incl,PACKT_Nocc,PACKT_PMV,PACKT_Tdb,PACKT_Tr,PACKT_Vr,PACKT_W,PACKT_clo,PACKT_met,PACKT_rh,Room Name,Room Number
,20,,04e8bdc8-63d1-4c48-a79a-70cee28e4582,0.6,,,0.2,25.4105675,26.4105675,0.1,0.0,0.57,1.043478261,53.564422,,
,21,,04e8bdc8-63d1-4c48-a79a-70cee28e4582,0.6,,,,25.381339,26.381339,0.1,0.0,0.57,0.949640288,53.390753,,
,21,,04e8bdc8-63d1-4c48-a79a-70cee28e4582,0.6,,,0.18,25.274074,26.274074,0.1,0.0,0.57,1.055718475,53.0245535,,
,13,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.33,24.0902655,25.0902655,0.1,0.0,0.53,1.309090909,68.89357,,
,14,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.3,24.0054145,25.0054145,0.1,0.0,0.53,1.303875407,69.346505,,
,14,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,-0.07,23.9394185,24.9394185,0.1,0.0,0.53,1.121495327,69.709692,,
,14,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.12,23.8820755,24.8820755,0.1,0.0,0.53,1.219067465,70.010045,,
,14,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.32,23.8313855,24.8313855,0.1,0.0,0.53,1.343283582,70.25389,,
,14,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,-0.04,23.8313855,24.8313855,0.1,0.0,0.53,1.148325359,70.25389,,
,14,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.28,23.791993,24.791993,0.1,0.0,0.53,1.32231405,70.42241,,
,14,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.18,23.747768,24.747768,0.1,0.0,0.53,1.270962048,70.60356,,
,15,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.07,23.709815,24.709815,0.1,0.0,0.53,1.215873909,70.75141,,
,15,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,-0.12,23.677022,24.677022,0.1,0.0,0.53,1.132431582,70.87567,,
,15,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.05,23.6506785,24.6506785,0.1,0.0,0.53,1.216627239,70.965133,,
,15,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.16,23.627738,24.627738,0.1,0.0,0.53,1.279837481,71.041635,,
,15,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.2,23.6095555,24.6095555,0.1,0.0,0.53,1.301084237,71.105522,,
,15,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.01,23.595779,24.595779,0.1,0.0,0.53,1.202226345,71.158887,,
,16,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,-0.08,23.589962,24.589962,0.1,0.0,0.53,1.15848753,71.18575,,
,16,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,0.26,23.583272,24.583272,0.1,0.0,0.53,1.346801347,71.201045,,
,16,,074c7f58-33df-4e15-b082-f7cd61ed9cfc,0.6,,,-0.04,23.5775835,24.5775835,0.1,0.0,0.53,1.180327869,71.21031,,
,13,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.8,,,-1.32,21.8450995,22.8450995,0.1,0.0,0.53,1.005025126,46.179638,,
,13,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.6,,,-1.16,22.11831,23.11831,0.1,0.0,0.53,1.016374929,47.328865,,
,14,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.6,,,-1.08,22.217652,23.217652,0.1,0.0,0.53,1.02915952,46.817496,,
,14,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.4,,,-1.16,22.3028915,23.3028915,0.1,0.0,0.53,1.0,46.538219,,
,14,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.4,,,,22.385024,23.385024,0.1,0.0,0.53,0.949367089,46.10776,,
,14,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.6,,,-1.03,22.431595,23.431595,0.1,0.0,0.53,1.022727273,45.8086075,,
,14,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.6,,,,22.479008,23.479008,0.1,0.0,0.53,0.980392157,45.690555,,
,14,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.6,,,,22.522191,23.522191,0.1,0.0,0.53,0.980392157,45.4584585,,
,15,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.6,,,,22.5487255,23.5487255,0.1,0.0,0.53,0.993377483,45.356867,,
,15,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.6,,,,22.5902115,23.5902115,0.1,0.0,0.53,0.952380952,45.335585,,
,15,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.6,,,-0.95,22.6249255,23.6249255,0.1,0.0,0.53,1.02739726,45.252264,,
,15,,0948beed-2ddb-4f73-a3bc-a43cdcc34d6a,0.6,,,,22.6932315,23.6932315,0.1,0.0,0.53,0.986610289,45.2689285,,
,13,,0977ecd8-eae9-418e-a342-3fb6c7c19dfe,0.6,,,1.13,27.5593195,28.5593195,0.1,0.0,0.54,1.075268817,74.683455,,
,14,,0977ecd8-eae9-418e-a342-3fb6c7c19dfe,0.6,,,0.92,27.0501565,28.0501565,0.1,0.0,0.54,1.142252776,60.96199,,
,14,,0977ecd8-eae9-418e-a342-3fb6c7c19dfe,0.6,,,0.39,26.362905,27.362905,0.1,0.0,0.54,1.002192296,53.0191895,,
,14,,0977ecd8-eae9-418e-a342-3fb6c7c19dfe,0.6,,,0.34,25.708959,26.708959,0.1,0.0,0.54,1.117969023,46.351099,,
,14,,0977ecd8-eae9-418e-a342-3fb6c7c19dfe,0.6,,,0.24,25.733228,26.733228,0.1,0.0,0.54,1.051221272,49.414905,,
,14,,0977ecd8-eae9-418e-a342-3fb6c7c19dfe,0.6,,,0.19,25.767663,26.767663,0.1,0.0,0.54,1.008064516,53.1876365,,
,15,,0977ecd8-eae9-418e-a342-3fb6c7c19dfe,0.6,,,0.23,25.5288895,26.5288895,0.1,0.0,0.54,1.065403966,53.29646,,
,15,,0977ecd8-eae9-418e-a342-3fb6c7c19dfe,0.6,,,0.09,25.077869,26.077869,0.1,0.0,0.54,1.080727035,49.952974,,
,15,,0977ecd8-eae9-418e-a342-3fb6c7c19dfe,0.6,,,-0.31,24.4894,25.4894,0.1,0.0,0.54,1.011576936,47.0385475,,
,16,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.4,,,-0.08,23.590097,24.590097,0.1,0.0,0.47,1.30214613,43.82853,,
,16,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.4,,,0.11,23.3369195,24.3369195,0.1,0.0,0.47,1.421426691,51.55038,,
,16,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.4,,,0.05,23.675494,24.675494,0.1,0.0,0.47,1.314163765,57.088991,,
,16,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.4,,,-0.06,23.59754,24.59754,0.1,0.0,0.47,1.282416643,53.0394955,,
,16,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.6,,,-0.05,23.4471185,24.4471185,0.1,0.0,0.47,1.32531599,48.0668485,,
,17,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.6,,,-0.14,23.5579215,24.5579215,0.1,0.0,0.47,1.262419638,48.6443465,,
,17,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.6,,,0.38,24.369344,25.369344,0.1,0.0,0.47,1.397949674,59.8080575,,
,17,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.6,,,0.55,24.9176625,25.9176625,0.1,0.0,0.47,1.379310345,67.7032875,,
,17,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.6,,,0.56,25.364631,26.364631,0.1,0.0,0.47,1.297261337,67.2699395,,
,17,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.6,,,0.44,25.561435,26.561435,0.1,0.0,0.47,1.193633952,64.1448955,,
,17,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.6,,,0.68,25.9621525,26.9621525,0.1,0.0,0.47,1.284867121,62.3460695,,
,18,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.6,,,0.74,26.573216,27.573216,0.1,0.0,0.47,1.177170036,63.760898,,
,18,,0b3fd4c7-728c-4e4b-af0e-c6c4cedfb9b4,0.6,,,1.07,26.992299,27.992299,0.1,0.0,0.47,1.344827586,65.4283025,,
,10,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.6,,,-0.39,23.6900975,24.6900975,0.1,0.0,0.54,1.09962406,40.370054,,
,10,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.6,,,-0.34,23.6401405,24.6401405,0.1,0.0,0.54,1.121495327,41.084206,,
,10,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.6,,,-0.38,23.6401405,24.6401405,0.1,0.0,0.54,1.107313739,41.084206,,
,10,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.8,,,-0.28,23.475032,24.475032,0.1,0.0,0.54,1.168831169,40.8456875,,
,10,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.8,,,-0.44,23.560549,24.560549,0.1,0.0,0.54,1.096018735,40.0307465,,
,10,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.8,,,-0.25,23.68022,24.68022,0.1,0.0,0.54,1.15755627,39.5715785,,
,11,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.8,,,-0.42,23.755017,24.755017,0.1,0.0,0.54,1.081830791,39.341091,,
,11,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.6,,,-0.19,23.84053,24.84053,0.1,0.0,0.54,1.159530125,41.294014,,
,11,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.6,,,-0.41,23.849282,24.849282,0.1,0.0,0.54,1.060382916,44.82542,,
,11,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.6,,,-0.33,23.820492,24.820492,0.1,0.0,0.54,1.092112521,45.0958615,,
,11,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.6,,,-0.29,23.694051,24.694051,0.1,0.0,0.54,1.127819549,44.198606,,
,11,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.6,,,-0.32,23.550108,24.550108,0.1,0.0,0.54,1.133171913,43.565768,,
,12,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.6,,,-0.28,23.4276165,24.4276165,0.1,0.0,0.54,1.164758586,43.412577,,
,12,,0bc50067-55c6-4adb-a6a0-a39fb1134872,0.4,,,-0.51,23.3118965,24.3118965,0.1,0.0,0.54,1.092112521,43.1339035,,
,10,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.56,22.5639075,23.5639075,0.1,0.0,0.54,1.15755627,43.192811,,
,10,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.78,22.4475395,23.4475395,0.1,0.0,0.54,1.09383378,43.6082305,,
,10,,0d439b43-356a-4080-bc07-99b738fd8b41,0.4,,,-0.37,22.4475395,23.4475395,0.1,0.0,0.54,1.246753247,43.6082305,,
,10,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.66,22.325877,23.325877,0.1,0.0,0.54,1.146496815,43.33548,,
,10,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.85,22.0004365,23.0004365,0.1,0.0,0.54,1.12,43.27063,,
,11,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.6,21.9100115,22.9100115,0.1,0.0,0.54,1.217391304,42.8019935,,
,11,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.64,22.212393,23.212393,0.1,0.0,0.54,1.169230769,43.0684515,,
,11,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.49,22.212393,23.212393,0.1,0.0,0.54,1.227906977,43.0684515,,
,11,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.61,22.5649795,23.5649795,0.1,0.0,0.54,1.139841689,43.215698,,
,11,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.38,22.5649795,23.5649795,0.1,0.0,0.54,1.227906977,43.215698,,
,12,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.57,22.752534,23.752534,0.1,0.0,0.54,1.133333333,42.9995475,,
,12,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.34,22.752534,23.752534,0.1,0.0,0.54,1.225933202,42.9995475,,
,12,,0d439b43-356a-4080-bc07-99b738fd8b41,0.6,,,-0.35,22.8074325,23.8074325,0.1,0.0,0.54,1.214165261,42.891163,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.96,29.464758,30.464758,0.1,0.0,0.81,1.225285436,67.31208,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.75,29.467531,30.467531,0.1,0.0,0.47,1.26984127,67.17514,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.85,29.503578,30.503578,0.1,0.0,0.47,1.493930906,66.93652,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.93,29.690428,30.690428,0.1,0.0,0.47,1.579986833,65.95878,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.87,29.729383,30.729383,0.1,0.0,0.47,1.417666303,65.688515,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.91,29.784657,30.784657,0.1,0.0,0.54,1.393728223,65.091446,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.92,29.806337,30.806337,0.1,0.0,0.54,1.390644753,64.84242,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.96,29.806337,30.806337,0.1,0.0,0.54,1.53609831,64.84242,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.91,29.82939,30.82939,0.1,0.0,0.54,1.351351351,64.62504,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,2.02,29.853336,30.853336,0.1,0.0,0.54,1.661129568,64.43188,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.9,29.87438,30.87438,0.1,0.0,0.54,1.262825572,64.267525,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.97,29.891893,30.891893,0.1,0.0,0.54,1.503759398,64.12299,,
,18,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.97,29.941895,30.941895,0.1,0.0,0.54,1.485714286,63.690815,,
,18,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.92,29.947813,30.947813,0.1,0.0,0.54,1.3136289,63.624878,,
,18,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.8,,,1.94,29.949913,30.949913,0.1,0.0,0.54,1.378782076,63.600338,,
,18,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.97,29.951488,30.951488,0.1,0.0,0.54,1.485714286,63.598236,,
,19,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.8,,,1.91,29.951847,30.951847,0.1,0.0,0.54,1.265822785,63.688145,,
,19,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.94,29.951847,30.951847,0.1,0.0,0.54,1.384518565,63.688145,,
,11,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,1.13,23.730154,24.730154,0.1,0.0,0.54,2.119205298,63.056103,,
,11,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.16,23.653936,24.653936,0.1,0.0,0.54,1.289446895,63.667233,,
,13,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.36,23.738256,24.738256,0.1,0.0,0.54,1.390337157,66.7338,,
,13,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.29,23.755402,24.755402,0.1,0.0,0.54,1.339285714,66.79528,,
,10,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.3,27.21879,28.21879,0.1,0.0,0.54,1.333333333,79.53807,,
,10,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.41,27.591457,28.591457,0.1,0.0,0.54,1.351351351,78.40357,,
,10,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.45,27.591457,28.591457,0.1,0.0,0.54,1.419698314,78.40357,,
,11,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,1.43,27.8552,28.8552,0.1,0.0,0.54,1.292175162,77.44951,,
,11,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.59,28.21949,29.21949,0.1,0.0,0.54,1.40813082,76.14506,,
,11,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.61,28.348152,29.348152,0.1,0.0,0.54,1.376936317,75.48775,,
,11,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.64,28.444878,29.444878,0.1,0.0,0.54,1.405152225,74.48349,,
,11,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.65,28.509253,29.509253,0.1,0.0,0.54,1.393728223,74.06935,,
,12,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.8,28.552406,29.552406,0.1,0.0,0.54,1.680672269,73.7768,,
,12,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.8,,,1.68,28.577745,29.577745,0.1,0.0,0.54,1.437556155,73.48053,,
,12,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.8,,,1.65,28.59024,29.59024,0.1,0.0,0.54,1.365964713,73.208595,,
,13,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.8,,,1.61,28.57098,29.57098,0.1,0.0,0.54,1.311117181,72.92899,,
,14,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,1.3,28.068596,29.068596,0.1,0.0,0.54,1.238095238,58.065823,,
,14,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.31,27.390577,28.390577,0.1,0.0,0.54,1.477832512,59.164932,,
,14,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.23,26.919296,27.919296,0.1,0.0,0.54,1.513128616,60.098667,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.83,25.54571,26.54571,0.1,0.0,0.54,1.417497231,63.652233,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.57,25.387238,26.387238,0.1,0.0,0.54,1.238095238,64.13831,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.45,25.248636,26.248636,0.1,0.0,0.54,1.18430792,64.578445,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.69,25.128803,26.128803,0.1,0.0,0.54,1.376936317,64.966415,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.69,25.025024,26.025024,0.1,0.0,0.54,1.403508772,65.3101,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.2,,,0.58,24.868029,25.868029,0.1,0.0,0.54,1.340388007,65.83993,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.2,,,0.59,24.79444,25.79444,0.1,0.0,0.54,1.367053999,66.08958,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.46,24.727818,25.727818,0.1,0.0,0.54,1.282051282,66.31758,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,1.41,24.727818,25.727818,0.1,0.0,0.54,2.207792208,66.31758,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.65,24.669037,25.669037,0.1,0.0,0.54,1.437556155,66.52106,,
,11,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.42,23.66241,24.66241,0.1,0.0,0.54,1.457725948,63.65818,,
,11,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.2,,,0.44,23.623915,24.623915,0.1,0.0,0.54,1.48294612,63.37883,,
,12,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.2,,,0.02,23.456314,24.456314,0.1,0.0,0.54,1.250601251,61.231808,,
,12,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.2,,,0.27,23.281862,24.281862,0.1,0.0,0.54,1.433349259,60.305614,,
,12,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.0,,,0.03,23.099092,24.099092,0.1,0.0,0.54,1.312741313,59.66024,,
,12,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.2,,,0.03,22.925955,23.925955,0.1,0.0,0.54,1.341381623,59.227673,,
,14,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.2,21.216728,22.216728,0.1,0.0,0.81,1.428571429,61.269257,,
,14,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.32,21.20359,22.20359,0.1,0.0,0.81,1.512605042,61.254192,,
,14,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.2,,,0.16,21.199638,22.199638,0.1,0.0,0.81,1.400560224,61.205734,,
,14,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.13,21.201374,22.201374,0.1,0.0,0.81,1.381315885,61.153275,,
,14,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.04,21.208603,22.208603,0.1,0.0,0.81,1.322751323,61.087097,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.2,,,-0.1,21.219378,22.219378,0.1,0.0,0.54,1.509872242,61.018143,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,-0.47,21.232492,22.232492,0.1,0.0,0.54,1.3136289,60.960033,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,-0.32,21.245226,22.245226,0.1,0.0,0.54,1.384518565,60.899433,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,-0.65,21.285458,22.285458,0.1,0.0,0.54,1.230081074,60.820156,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.01,21.292286,22.292286,0.1,0.0,0.54,1.56555773,60.840954,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,-0.41,21.303093,22.303093,0.1,0.0,0.54,1.332001332,60.8768,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,-0.64,21.303942,22.303942,0.1,0.0,0.54,1.232492997,60.893356,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,-0.09,21.30482,22.30482,0.1,0.0,0.54,1.503759398,60.906002,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,-0.52,21.30482,22.30482,0.1,0.0,0.54,1.282051282,60.906002,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.2,21.305693,22.305693,0.1,0.0,0.81,1.412872841,60.89944,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.27,21.305008,22.305008,0.1,0.0,0.81,1.462701121,60.859135,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.04,21.302286,22.302286,0.1,0.0,0.81,1.315002989,60.822334,,
,10,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.31,23.27069,24.27069,0.1,0.0,0.47,1.51371807,65.8689,,
,10,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.32,23.426973,24.426973,0.1,0.0,0.47,1.508722301,61.817684,,
,10,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,-0.07,23.426973,24.426973,0.1,0.0,0.47,1.272984441,61.817684,,
,12,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.22,23.20255,24.20255,0.1,0.0,0.54,1.401617251,62.27306,,
,14,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.66,23.203485,24.203485,0.1,0.0,0.81,1.467553313,62.442818,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.6,23.26419,24.26419,0.1,0.0,0.81,1.402852467,62.055725,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.58,23.29579,24.29579,0.1,0.0,0.81,1.385281385,61.995186,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.56,23.315529,24.315529,0.1,0.0,0.81,1.361954108,61.968807,,
,16,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.64,23.338676,24.338676,0.1,0.0,0.81,1.425332038,61.922665,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.63,23.398008,24.398008,0.1,0.0,0.81,1.409135083,61.839645,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.96,26.214132,27.214132,0.1,0.0,0.47,1.469912724,62.555195,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.84,26.214132,27.214132,0.1,0.0,0.47,1.35249366,62.555195,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.01,26.422022,27.422022,0.1,0.0,0.47,1.462994836,62.686127,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.98,26.610142,27.610142,0.1,0.0,0.47,1.38996139,62.007645,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.04,26.80625,27.80625,0.1,0.0,0.47,1.393728223,61.58405,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.08,26.95072,27.95072,0.1,0.0,0.47,1.406365655,61.008705,,
,15,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.14,27.056944,28.056944,0.1,0.0,0.47,1.44524736,60.51761,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.15,27.102598,28.102598,0.1,0.0,0.54,1.368061037,59.817142,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.16,27.027779,28.027779,0.1,0.0,0.54,1.403798514,59.740444,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,1.08,26.89694,27.89694,0.1,0.0,0.54,1.347708895,59.607018,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.98,26.73425,27.73425,0.1,0.0,0.54,1.292175162,59.345425,,
,18,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.97,26.584503,27.584503,0.1,0.0,0.54,1.320528211,59.341316,,
,19,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.6,,,0.87,26.068018,27.068018,0.1,0.0,0.54,1.360544218,58.776733,,
,19,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.82,25.97149,26.97149,0.1,0.0,0.47,1.421464108,58.75262,,
,19,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.65,25.875286,26.875286,0.1,0.0,0.47,1.298701299,58.723274,,
,17,,0d60d17f-88e7-4b3d-a42f-a61dc9191542,0.4,,,0.82,24.69776,25.69776,0.1,0.0,0.81,1.393728223,49.92301,,
